"","seismic","seismoacoustic","shift","genergy","gpuls","gdenergy","gdpuls","ghazard","nbumps","nbumps2","nbumps3","nbumps4","nbumps5","nbumps6","nbumps7","nbumps89","energy","maxenergy","class"
"359","b","a","N",102550,731,-53,-45,"a",0,0,0,0,0,0,0,0,0,0,"0"
"659.1","a","b","W",24570,434,-52,-53,"a",2,1,1,0,0,0,0,0,3600,3000,"0"
"266","b","a","W",450060,2019,-33,-2,"a",3,0,3,0,0,0,0,0,14000,8000,"0"
"746","a","a","W",28360,181,-60,-80,"a",2,1,1,0,0,0,0,0,3800,3000,"0"
"279","a","b","W",833250,1840,64,-6,"a",4,1,2,1,0,0,0,0,14600,10000,"0"
"1767","b","a","N",5350,162,-49,-57,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1960.1","b","a","W",25090,383,78,30,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1145","a","b","W",12900,201,-50,-59,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1647.1","b","b","N",38060,486,357,189,"b",0,0,0,0,0,0,0,0,0,0,"0"
"1890","a","a","W",96760,1125,197,84,"a",0,0,0,0,0,0,0,0,0,0,"0"
"13","a","a","W",166180,448,-30,-19,"a",1,1,0,0,0,0,0,0,400,400,"0"
"1146.1","a","b","W",27590,314,6,-35,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2386","a","b","W",34230,551,15,33,"a",1,0,1,0,0,0,0,0,2000,2000,"0"
"1151","a","b","N",14970,409,39,69,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1958","a","a","W",44190,696,201,129,"a",1,0,1,0,0,0,0,0,2000,2000,"0"
"2486","a","a","W",8160,148,-51,-57,"a",1,1,0,0,0,0,0,0,300,300,"0"
"553.1","a","b","W",39980,629,14,43,"b",2,1,1,0,0,0,0,0,2800,2000,"0"
"1807","b","b","W",23770,519,-21,0,"a",1,1,0,0,0,0,0,0,500,500,"0"
"2395","a","b","W",25480,429,-14,2,"a",0,0,0,0,0,0,0,0,0,0,"0"
"25","a","a","W",424650,1069,1,7,"a",2,0,2,0,0,0,0,0,6000,4000,"0"
"1555","b","b","W",56690,800,158,115,"b",1,0,1,0,0,0,0,0,1000,1000,"0"
"1993.1","b","b","W",14460,271,-42,-40,"b",0,0,0,0,0,0,0,0,0,0,"0"
"135","a","a","N",270490,865,83,78,"a",0,0,0,0,0,0,0,0,0,0,"0"
"707","a","b","W",200350,1668,43,24,"a",0,0,0,0,0,0,0,0,0,0,"0"
"830.2","a","b","N",53380,108,-13,-8,"a",3,2,1,0,0,0,0,0,1700,1000,"0"
"1366","a","b","W",14570,326,-8,-18,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1226","b","a","W",14930,244,-46,-42,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2366","b","a","W",19160,376,-42,-14,"a",0,0,0,0,0,0,0,0,0,0,"0"
"551","a","b","N",5380,90,-18,58,"a",1,0,1,0,0,0,0,0,2000,2000,"0"
"2471","b","a","N",5700,135,-50,-40,"a",0,0,0,0,0,0,0,0,0,0,"0"
"39","a","a","N",28460,117,-45,-45,"a",0,0,0,0,0,0,0,0,0,0,"0"
"59.1","a","a","N",37360,171,-21,0,"a",1,0,1,0,0,0,0,0,4000,4000,"0"
"478.1","a","a","W",40420,269,-42,-31,"a",0,0,0,0,0,0,0,0,0,0,"0"
"155","a","a","N",39620,195,-61,-53,"a",1,0,1,0,0,0,0,0,4000,4000,"0"
"214","a","a","W",1260100,2519,-12,-5,"a",1,1,0,0,0,0,0,0,600,600,"0"
"1758.1","a","a","N",8850,361,-12,4,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1336.1","a","b","W",28920,659,114,96,"b",0,0,0,0,0,0,0,0,0,0,"0"
"744","a","a","W",47740,276,-42,-76,"a",4,1,3,0,0,0,0,0,7800,3000,"0"
"1397","b","b","W",13770,254,-14,9,"a",0,0,0,0,0,0,0,0,0,0,"0"
"883","a","a","W",125340,292,35,62,"a",0,0,0,0,0,0,0,0,0,0,"0"
"850","a","b","W",140610,254,-20,-17,"b",1,1,0,0,0,0,0,0,800,800,"0"
"2313.1","a","a","W",61200,625,116,34,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2300","b","b","W",20420,315,-22,-35,"a",0,0,0,0,0,0,0,0,0,0,"0"
"895.2","a","b","N",14350,36,-47,-47,"a",0,0,0,0,0,0,0,0,0,0,"0"
"984","a","a","N",3610,16,-69,-60,"a",0,0,0,0,0,0,0,0,0,0,"0"
"327","b","b","W",742750,3037,87,85,"a",4,0,4,0,0,0,0,0,18000,8000,"0"
"1967","b","a","W",13600,368,-11,20,"a",1,1,0,0,0,0,0,0,800,800,"0"
"1041.1","a","a","N",2780,19,8,-52,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1665","a","a","W",19370,351,-44,-38,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2033","a","a","W",41410,630,38,29,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2062.1","b","a","W",22850,515,-13,-10,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1566","b","b","W",17960,780,-38,0,"b",0,0,0,0,0,0,0,0,0,0,"0"
"1889","a","a","W",46400,652,43,7,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2021.1","b","b","W",87060,1043,212,122,"a",2,1,1,0,0,0,0,0,2800,2000,"0"
"1123.1","b","a","W",31010,512,45,7,"a",0,0,0,0,0,0,0,0,0,0,"0"
"94","a","a","W",285750,791,1,-19,"a",0,0,0,0,0,0,0,0,0,0,"0"
"522","a","b","N",12580,120,-73,-74,"a",1,1,0,0,0,0,0,0,600,600,"0"
"1442.1","a","b","W",3560,83,-79,-67,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1309","a","a","W",12400,402,9,44,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1973.1","b","a","W",57010,535,144,14,"a",1,1,0,0,0,0,0,0,600,600,"0"
"549.1","a","a","W",46740,553,27,29,"a",6,3,3,0,0,0,0,0,5800,2000,"0"
"2375","a","a","W",6800,224,-79,-47,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2222","b","c","W",45020,936,-1,35,"b",1,0,1,0,0,0,0,0,1000,1000,"0"
"8","a","a","N",48990,194,-27,-3,"a",1,0,1,0,0,0,0,0,4000,4000,"0"
"1820","a","b","W",34170,610,19,23,"a",1,1,0,0,0,0,0,0,500,500,"0"
"621.2","b","a","W",40250,451,91,91,"a",4,3,1,0,0,0,0,0,2900,2000,"0"
"2526","b","a","W",17500,324,21,22,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2061","b","a","W",31620,520,-9,-4,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1134.1","a","a","W",31390,362,39,-26,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1835.3","a","b","W",22830,467,-19,-28,"b",1,1,0,0,0,0,0,0,500,500,"0"
"1058.1","a","a","N",2650,18,7,-55,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1677","a","b","W",13330,671,-64,-39,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1540","b","b","W",50860,982,178,94,"b",0,0,0,0,0,0,0,0,0,0,"0"
"132","a","a","N",280830,689,94,39,"a",1,0,1,0,0,0,0,0,3000,3000,"0"
"1090.1","a","a","N",4310,66,83,65,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1020","a","a","N",2340,19,0,-52,"a",0,0,0,0,0,0,0,0,0,0,"0"
"408","b","a","W",45170,557,9,59,"a",3,2,0,1,0,0,0,0,70700,70000,"0"
"39.1","a","a","N",28460,117,-45,-45,"a",0,0,0,0,0,0,0,0,0,0,"0"
"210","a","a","W",1189240,2159,-3,-12,"a",3,2,1,0,0,0,0,0,5200,4000,"0"
"1347.1","a","b","W",26960,514,85,41,"b",0,0,0,0,0,0,0,0,0,0,"0"
"549.2","a","a","W",46740,553,27,29,"a",6,3,3,0,0,0,0,0,5800,2000,"0"
"464.2","a","a","W",56830,394,-20,-2,"a",5,2,3,0,0,0,0,0,10500,5000,"0"
"260","b","a","W",542890,1623,-51,-14,"a",3,0,2,1,0,0,0,0,25000,20000,"0"
"185","a","a","N",84630,233,-75,-67,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1813","b","b","W",25130,455,-13,-42,"a",1,0,1,0,0,0,0,0,1000,1000,"0"
"1494","a","a","W",13540,437,-20,-21,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1192.1","a","b","W",28210,618,15,47,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2498","a","a","W",9940,226,-49,-32,"a",1,1,0,0,0,0,0,0,500,500,"0"
"1018.1","a","a","N",590,11,-74,-72,"a",0,0,0,0,0,0,0,0,0,0,"0"
"138","a","a","W",314100,904,-41,-37,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1400","a","b","W",27940,334,74,39,"a",0,0,0,0,0,0,0,0,0,0,"0"
"547.1","a","a","W",34280,460,-12,5,"a",1,0,1,0,0,0,0,0,3000,3000,"0"
"1714","a","b","W",21750,635,-38,-40,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1139.2","a","b","W",9450,209,-63,-59,"a",0,0,0,0,0,0,0,0,0,0,"0"
"217.1","a","a","W",1138340,2106,-20,-20,"a",2,0,2,0,0,0,0,0,11000,9000,"0"
"683","a","b","W",111950,997,-8,-13,"a",4,3,1,0,0,0,0,0,4400,3000,"0"
"2315","a","a","W",37580,574,33,23,"a",0,0,0,0,0,0,0,0,0,0,"0"
"424.1","b","a","W",52990,483,54,39,"a",5,3,0,2,0,0,0,0,71300,50000,"0"
"1143","a","b","W",16000,313,-38,-36,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1907.1","a","a","W",18440,403,-50,-34,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2054.1","a","a","W",23160,393,-34,-28,"a",0,0,0,0,0,0,0,0,0,0,"0"
"455.1","a","a","W",53900,320,-36,-20,"a",2,0,2,0,0,0,0,0,4000,2000,"0"
"2160.1","b","a","W",24400,352,-10,-25,"a",1,0,1,0,0,0,0,0,2000,2000,"0"
"1171","a","b","N",7400,206,-31,-15,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1477","a","a","W",13710,613,-21,6,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2174.1","b","a","W",29370,694,0,40,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1501","b","a","W",26780,1003,99,160,"a",1,0,0,1,0,0,0,0,60000,60000,"0"
"1683.1","a","b","W",37110,484,17,-3,"a",1,0,1,0,0,0,0,0,1000,1000,"0"
"1210","b","a","N",23670,721,153,140,"a",1,1,0,0,0,0,0,0,300,300,"0"
"132.1","a","a","N",280830,689,94,39,"a",1,0,1,0,0,0,0,0,3000,3000,"0"
"1282","a","a","W",7090,124,-69,-69,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2349","b","a","N",28290,478,126,91,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2485.2","a","a","W",11740,278,-47,-25,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1850","b","b","N",7590,233,-27,-38,"b",0,0,0,0,0,0,0,0,0,0,"0"
"120","a","a","W",465730,1325,-7,-12,"a",1,0,1,0,0,0,0,0,4000,4000,"0"
"1544","b","b","W",32180,934,44,57,"a",1,1,0,0,0,0,0,0,400,400,"0"
"2365","b","a","N",8520,254,-32,2,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1203","b","b","W",26880,317,6,-22,"a",0,0,0,0,0,0,0,0,0,0,"0"
"540.1","a","a","N",4190,43,-58,-49,"a",0,0,0,0,0,0,0,0,0,0,"0"
"553.2","a","b","W",39980,629,14,43,"b",2,1,1,0,0,0,0,0,2800,2000,"0"
"828","a","b","W",197620,406,19,-16,"a",0,0,0,0,0,0,0,0,0,0,"0"
"584.2","a","a","N",4410,76,-23,53,"a",0,0,0,0,0,0,0,0,0,0,"0"
"216","a","a","W",2196220,3848,62,51,"a",3,1,2,0,0,0,0,0,8500,4000,"0"
"490","a","a","W",64290,495,34,31,"a",3,1,2,0,0,0,0,0,5100,4000,"0"
"2310","a","b","W",45450,491,63,2,"a",1,1,0,0,0,0,0,0,400,400,"0"
"202.1","a","a","W",891720,2037,11,0,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2100","a","a","N",5280,178,-29,-16,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1844","b","b","N",21190,402,105,6,"b",1,0,1,0,0,0,0,0,6000,6000,"0"
"1234.3","b","a","W",28610,330,12,-15,"a",2,1,1,0,0,0,0,0,6900,6000,"0"
"215","a","a","W",1062280,1982,-27,-27,"a",2,1,1,0,0,0,0,0,5200,5000,"0"
"270","b","a","W",779850,2999,35,38,"a",2,1,1,0,0,0,0,0,5600,5000,"0"
"1741.1","b","a","N",18840,434,126,158,"a",1,0,0,0,1,0,0,0,3e+05,3e+05,"0"
"2010","b","b","W",24750,548,-8,21,"a",0,0,0,0,0,0,0,0,0,0,"0"
"565","a","a","N",5770,45,-86,-89,"a",1,0,1,0,0,0,0,0,2000,2000,"0"
"1489","a","a","W",10160,437,-40,-21,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2102","a","a","N",7060,241,-44,-4,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1229","b","a","W",12840,350,157,40,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2205","a","c","W",54500,757,35,19,"c",0,0,0,0,0,0,0,0,0,0,"0"
"413","b","a","W",25940,233,-31,-37,"a",5,1,4,0,0,0,0,0,15400,7000,"0"
"1348","a","b","W",16540,213,2,-11,"a",0,0,0,0,0,0,0,0,0,0,"0"
"923.1","a","a","N",30130,82,65,57,"a",3,3,0,0,0,0,0,0,500,200,"0"
"1716","a","b","W",29550,486,-16,-13,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1316","a","b","W",12370,346,2,15,"b",0,0,0,0,0,0,0,0,0,0,"0"
"1600","a","a","N",5890,301,-43,-13,"a",0,0,0,0,0,0,0,0,0,0,"0"
"532","a","b","W",42930,341,54,-11,"a",5,2,3,0,0,0,0,0,6200,3000,"0"
"197","a","a","W",682910,1486,-2,-18,"a",2,0,2,0,0,0,0,0,6000,4000,"0"
"1377","b","b","W",19420,591,9,29,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2058","b","a","W",44330,485,27,-10,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1343.1","a","b","W",11090,639,54,249,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2036.1","a","a","W",29730,539,-1,10,"a",1,1,0,0,0,0,0,0,200,200,"0"
"400.1","b","b","W",108260,891,-12,-7,"a",5,3,2,0,0,0,0,0,6000,3000,"0"
"523.1","a","b","N",8060,57,-81,-86,"a",1,0,1,0,0,0,0,0,3000,3000,"0"
"2102.1","a","a","N",7060,241,-44,-4,"a",0,0,0,0,0,0,0,0,0,0,"0"
"462","a","a","W",92380,514,25,29,"a",6,5,1,0,0,0,0,0,4300,2000,"0"
"1755.1","a","a","N",5600,344,-44,-1,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1683.2","a","b","W",37110,484,17,-3,"a",1,0,1,0,0,0,0,0,1000,1000,"0"
"740.1","a","a","W",27830,190,-79,-90,"a",4,0,4,0,0,0,0,0,19000,8000,"0"
"387","b","a","W",151660,900,-25,-33,"a",7,2,3,2,0,0,0,0,67700,30000,"0"
"1609","a","a","N",8460,252,-18,-28,"a",1,1,0,0,0,0,0,0,200,200,"0"
"1501.1","b","a","W",26780,1003,99,160,"a",1,0,0,1,0,0,0,0,60000,60000,"0"
"241.4","b","b","W",1134540,1363,1,-5,"a",2,0,2,0,0,0,0,0,7000,5000,"0"
"1927.1","a","a","N",8030,224,31,42,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1828.1","a","b","W",29800,627,12,-4,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1070","a","a","N",3510,19,22,-52,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2258","b","a","W",77040,772,143,-7,"a",1,0,1,0,0,0,0,0,2000,2000,"0"
"1189","a","b","W",16980,451,-30,-38,"a",0,0,0,0,0,0,0,0,0,0,"0"
"262.1","b","a","W",734930,2062,-29,1,"a",2,1,1,0,0,0,0,0,4800,4000,"0"
"705","a","b","W",273200,2387,89,71,"a",2,1,1,0,0,0,0,0,3400,3000,"0"
"476.1","b","a","W",36400,303,-53,-21,"a",2,1,1,0,0,0,0,0,1400,1000,"0"
"1031.1","a","a","N",2740,17,0,-58,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1921","a","a","N",13610,262,46,-19,"a",0,0,0,0,0,0,0,0,0,0,"0"
"804","b","b","W",18580,121,-31,-59,"a",2,2,0,0,0,0,0,0,1200,800,"0"
"1035","a","a","N",2820,25,10,-38,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2571.1","b","a","W",24620,362,63,18,"a",0,0,0,0,0,0,0,0,0,0,"0"
"746.1","a","a","W",28360,181,-60,-80,"a",2,1,1,0,0,0,0,0,3800,3000,"0"
"1901.1","a","a","W",17180,310,-50,-47,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1586","a","b","N",17390,720,89,136,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2259","b","a","W",48980,1007,54,21,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1751","a","a","N",9660,511,-4,47,"a",0,0,0,0,0,0,0,0,0,0,"0"
"888","a","a","W",105160,284,34,66,"a",1,0,1,0,0,0,0,0,6000,6000,"0"
"641.1","b","b","W",36430,500,-31,-16,"a",2,0,1,1,0,0,0,0,94000,90000,"0"
"1128","a","a","N",18820,299,75,24,"a",1,0,1,0,0,0,0,0,4000,4000,"0"
"75","a","a","W",227990,734,-52,-59,"a",2,1,1,0,0,0,0,0,4300,4000,"0"
"2577","b","a","W",22060,275,64,8,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1807.1","b","b","W",23770,519,-21,0,"a",1,1,0,0,0,0,0,0,500,500,"0"
"581","a","a","N",6320,32,11,-38,"a",1,0,1,0,0,0,0,0,4000,4000,"0"
"2066","b","a","N",15610,246,25,-2,"a",0,0,0,0,0,0,0,0,0,0,"0"
"745","a","a","W",36520,209,-55,-81,"a",3,2,1,0,0,0,0,0,9800,9000,"0"
"1573","b","b","W",31240,836,-7,-9,"b",1,0,1,0,0,0,0,0,2000,2000,"0"
"1191","a","b","W",28130,304,15,-28,"a",1,0,1,0,0,0,0,0,6000,6000,"0"
"363.1","a","b","W",511560,2205,-9,-10,"a",5,2,3,0,0,0,0,0,9700,5000,"0"
"2246.1","b","a","W",60730,797,110,1,"a",2,1,1,0,0,0,0,0,3600,3000,"0"
"1734.1","b","a","W",27390,674,-17,30,"a",0,0,0,0,0,0,0,0,0,0,"0"
"4","a","a","N",28820,171,-23,40,"a",1,0,1,0,0,0,0,0,3000,3000,"0"
"1614","a","a","W",93020,2422,158,140,"a",1,1,0,0,0,0,0,0,600,600,"0"
"2534","b","a","N",2600,116,-76,-40,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1227","b","a","W",20670,376,-25,-10,"a",0,0,0,0,0,0,0,0,0,0,"0"
"380","b","a","W",92450,777,15,24,"a",4,1,2,1,0,0,0,0,27600,10000,"0"
"2032.1","a","a","W",37480,660,25,35,"a",0,0,0,0,0,0,0,0,0,0,"0"
"287.1","b","a","W",452730,1349,-34,-31,"a",3,0,1,2,0,0,0,0,64000,30000,"0"
"2103","a","a","N",8810,262,-27,6,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1002","a","a","N",1560,15,-48,-62,"a",0,0,0,0,0,0,0,0,0,0,"0"
"429.1","b","b","W",47500,668,12,46,"a",8,4,2,2,0,0,0,0,97100,50000,"0"
"1946","a","a","W",7320,177,-71,-65,"a",0,0,0,0,0,0,0,0,0,0,"0"
"48.2","a","b","N",64200,198,86,35,"a",1,1,0,0,0,0,0,0,500,500,"0"
"565.1","a","a","N",5770,45,-86,-89,"a",1,0,1,0,0,0,0,0,2000,2000,"0"
"151","a","a","W",278230,1060,-31,-18,"a",1,1,0,0,0,0,0,0,900,900,"0"
"75.1","a","a","W",227990,734,-52,-59,"a",2,1,1,0,0,0,0,0,4300,4000,"0"
"870","a","a","W",120690,150,-18,-43,"a",0,0,0,0,0,0,0,0,0,0,"0"
"871","a","a","W",70740,154,-50,-36,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2506","a","a","W",23650,212,34,-33,"a",2,2,0,0,0,0,0,0,1100,700,"0"
"1650","b","b","W",35290,754,-16,-36,"a",0,0,0,0,0,0,0,0,0,0,"0"
"730","a","a","N",7370,110,-63,-46,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2099","a","a","N",4160,189,-67,-24,"a",0,0,0,0,0,0,0,0,0,0,"0"
"265.2","b","a","W",428740,2031,-44,-5,"a",1,0,1,0,0,0,0,0,4000,4000,"0"
"2266","b","b","N",35370,656,41,5,"c",1,1,0,0,0,0,0,0,200,200,"0"
"1890.1","a","a","W",96760,1125,197,84,"a",0,0,0,0,0,0,0,0,0,0,"0"
"920.2","a","a","N",9490,26,-60,-61,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2095.2","a","a","N",6860,282,-45,13,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2406.1","a","b","W",29160,435,-2,-1,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1901.2","a","a","W",17180,310,-50,-47,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2297","b","b","W",17720,266,-32,-45,"a",0,0,0,0,0,0,0,0,0,0,"0"
"77","a","a","W",210960,773,-44,-35,"a",1,0,1,0,0,0,0,0,5000,5000,"0"
"895.3","a","b","N",14350,36,-47,-47,"a",0,0,0,0,0,0,0,0,0,0,"0"
"441.1","b","a","W",28300,569,-41,-20,"a",1,0,1,0,0,0,0,0,8000,8000,"0"
"2130","a","a","W",25480,484,-20,-8,"a",1,0,1,0,0,0,0,0,7000,7000,"0"
"1616","b","a","W",38530,1232,3,18,"a",1,1,0,0,0,0,0,0,700,700,"0"
"2220.1","b","c","W",87250,1048,93,51,"b",1,1,0,0,0,0,0,0,500,500,"0"
"88.1","a","a","N",63550,325,15,35,"a",0,0,0,0,0,0,0,0,0,0,"0"
"207","a","a","W",1988970,3697,78,57,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1128.1","a","a","N",18820,299,75,24,"a",1,0,1,0,0,0,0,0,4000,4000,"0"
"2425","a","b","N",5690,100,-53,-59,"a",0,0,0,0,0,0,0,0,0,0,"0"
"637.1","a","a","W",45080,468,3,-6,"a",3,2,1,0,0,0,0,0,2000,1000,"0"
"1253","a","a","N",6170,187,-33,-16,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2167.1","b","a","W",71360,827,143,67,"a",2,1,1,0,0,0,0,0,4700,4000,"0"
"1816.1","a","b","W",40900,776,43,57,"a",1,1,0,0,0,0,0,0,400,400,"0"
"891","a","a","N",30650,80,38,66,"a",1,1,0,0,0,0,0,0,500,500,"0"
"1245","a","a","N",9540,339,3,53,"a",0,0,0,0,0,0,0,0,0,0,"0"
"362.1","a","b","W",532290,2055,-4,-19,"a",2,0,2,0,0,0,0,0,4000,2000,"0"
"699","b","b","W",105810,958,-27,-26,"a",3,1,2,0,0,0,0,0,14900,8000,"0"
"599.2","b","a","W",8610,79,-74,-69,"a",1,0,1,0,0,0,0,0,5000,5000,"0"
"2426","a","b","N",3530,131,-71,-46,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1108","a","a","W",25010,524,-27,-41,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2351","b","a","W",9510,258,-71,-41,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1647.2","b","b","N",38060,486,357,189,"b",0,0,0,0,0,0,0,0,0,0,"0"
"399","b","b","W",127770,1141,7,24,"a",4,2,1,1,0,0,0,0,44400,40000,"0"
"2475.1","b","a","W",11550,152,-49,-60,"a",1,1,0,0,0,0,0,0,100,100,"0"
"1313","a","b","W",18170,408,50,35,"b",0,0,0,0,0,0,0,0,0,0,"0"
"1166.1","a","b","W",16480,401,-35,-10,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1849","b","b","N",10600,268,2,-29,"b",0,0,0,0,0,0,0,0,0,0,"0"
"162.1","b","c","W",974430,1828,20,20,"a",2,1,0,1,0,0,0,0,20600,20000,"0"
"91","a","a","W",194580,697,-35,-32,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2583.1","a","a","W",16130,322,2,2,"a",0,0,0,0,0,0,0,0,0,0,"0"
"905.1","a","b","W",68130,162,-9,-9,"a",2,2,0,0,0,0,0,0,1000,600,"0"
"1632","b","b","W",20140,248,-43,-57,"a",1,0,1,0,0,0,0,0,3000,3000,"0"
"1795.1","b","a","W",14390,455,-50,-8,"a",1,0,1,0,0,0,0,0,1000,1000,"0"
"1245.1","a","a","N",9540,339,3,53,"a",0,0,0,0,0,0,0,0,0,0,"0"
"998.1","a","a","N",4310,29,15,-28,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2563","b","a","N",6970,154,-33,-25,"a",0,0,0,0,0,0,0,0,0,0,"0"
"51","a","b","N",66510,215,93,50,"b",1,1,0,0,0,0,0,0,300,300,"0"
"1733.1","b","a","W",56940,769,72,48,"a",1,0,0,1,0,0,0,0,40000,40000,"0"
"170","a","b","W",582700,1232,-32,-28,"a",1,0,1,0,0,0,0,0,7000,7000,"0"
"1545.1","b","b","W",40560,1130,82,90,"a",2,2,0,0,0,0,0,0,1200,700,"0"
"512","a","b","W",31510,323,-22,-27,"a",4,3,1,0,0,0,0,0,2700,2000,"0"
"1136","a","b","W",23040,392,-10,-22,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1499","b","a","W",29790,695,121,80,"a",0,0,0,0,0,0,0,0,0,0,"0"
"950","a","a","N",7400,24,-23,-40,"a",0,0,0,0,0,0,0,0,0,0,"0"
"85.2","a","b","N",96600,383,87,70,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2271","b","b","N",23880,488,-4,-22,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1814","b","b","W",34820,550,16,6,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1977","b","a","W",19640,302,-16,-36,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2223","b","b","W",31630,577,-37,-21,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1905","a","a","W",14580,321,-60,-47,"a",0,0,0,0,0,0,0,0,0,0,"0"
"808","a","b","N",1020,10,-81,-82,"a",0,0,0,0,0,0,0,0,0,0,"0"
"982","a","a","N",16410,32,51,-20,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2150.1","a","a","W",42010,601,40,17,"a",0,0,0,0,0,0,0,0,0,0,"0"
"388.1","b","a","W",103140,762,-42,-35,"a",3,1,2,0,0,0,0,0,7500,5000,"0"
"2170.1","b","a","W",55130,800,88,61,"a",0,0,0,0,0,0,0,0,0,0,"0"
"291","a","a","N",58850,236,-73,-74,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1312.1","a","b","W",14770,241,-19,-24,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1946.1","a","a","W",7320,177,-71,-65,"a",0,0,0,0,0,0,0,0,0,0,"0"
"986","a","a","N",7400,25,-12,-38,"a",0,0,0,0,0,0,0,0,0,0,"0"
"1326","a","b","W",23800,540,82,65,"b",0,0,0,0,0,0,0,0,0,0,"0"
"1144.2","a","b","W",21860,196,-16,-60,"a",0,0,0,0,0,0,0,0,0,0,"0"
"61.1","a","a","N",44180,203,-10,13,"a",0,0,0,0,0,0,0,0,0,0,"0"
"74","a","a","W",317360,1068,-36,-44,"a",0,0,0,0,0,0,0,0,0,0,"0"
"2436","a","a","N",2930,408,-77,67,"a",0,0,0,0,0,0,0,0,0,0,"0"
